wer,ld,m,insertions,deletions,substitutions,inserted_words,deleted_words,substituted_words
13.666666666666666,41,3,11,0,2,"['he', 'was', 'so', 'sick', 'of', 'day', 'he', 'knew', 'i', 'had', 'the']",[],"[('bullshit', 'you'), ('king', 'no')]"
3.3333333333333335,20,6,1,3,2,['number'],"['yeah', 'you', 'could']","[('do', 'q'), ('same', 'tag')]"
5.666666666666667,17,3,3,0,2,"['but', 'want', 'to']",[],"[('wanna', 'wear'), ('see', 'scrubs')]"
3.0,18,6,2,0,3,"['to', 'learn']",[],"[('one', 'what'), ('right', 'i'), ('now', 'know')]"
1.1111111111111112,20,18,1,3,2,['just'],"['two', 'three', 'four']","[('using', 'at'), ('side', 'set')]"
2.111111111111111,19,9,0,5,1,[],"['take', 'the', 'deck', 'just', 'take']","[('deck', 'day')]"
0.0,0,1,0,0,0,[],[],[]
1.8571428571428572,13,7,0,3,1,[],"['two', 'eights', 'i']","[('need', 'mean')]"
5.5,11,2,1,0,2,['see'],[],"[('too', 'you'), ('late', 'later')]"
0.0,0,7,0,0,0,[],[],[]
3.3333333333333335,10,3,2,0,1,"['you', 'want']",[],"[('youll', 'to')]"
0.0,0,2,0,0,0,[],[],[]
2.0,8,4,0,0,2,[],[],"[('mine', 'im'), ('keeps', 'just')]"
2.0,4,2,0,0,1,[],[],"[('four', 'your')]"
1.5714285714285714,11,7,1,0,2,['when'],[],"[('were', 'and'), ('not', 'hot')]"
3.5,7,2,0,1,1,[],['one'],"[('nine', 'oof')]"
3.5,7,2,0,1,1,[],['two'],"[('kings', 'okay')]"
0.9166666666666666,11,12,1,0,2,['lot'],[],"[('mhm', 'mmhmm'), ('lotta', 'of')]"
4.0,16,4,0,0,4,[],[],"[('do', 'cheapery'), ('you', 'bin'), ('think', 'easter'), ('she', 'time')]"
0.0,0,1,0,0,0,[],[],[]
0.0,0,2,0,0,0,[],[],[]
4.0,20,5,4,0,2,"['the', 'heck', 'out', 'of']",[],"[('that', 'the'), ('motherfucker', 'fuck')]"
7.0,7,1,1,0,1,['asso'],[],"[('doubtful', 'assistant')]"
4.0,4,1,0,0,1,[],[],"[('cards', 'byearch')]"
1.894736842105263,36,19,5,3,3,"['you', 'had', 'the', 'whole', 'of']","['i', 'have', 'i']","[('have', 'four'), ('yeah', 'the'), ('today', 'day')]"
2.588235294117647,44,17,0,12,2,[],"['cuz', 'i', 'got', 'all', 'i', 'got', 'all', 'three', 'all', 'why', 'goofy', 'ass']","[('all', 'one'), ('the', 'of')]"
1.375,11,8,0,1,2,[],['yeah'],"[('we', 'yall'), ('were', 'are')]"
0.9166666666666666,11,12,1,0,2,['want'],[],"[('did', 'if'), ('wanna', 'to')]"
3.5,7,2,0,1,1,[],['many'],"[('more', 'similariz')]"
4.0,8,2,0,0,2,[],[],"[('one', 'its'), ('five', 'bullshit')]"
0.0,0,3,0,0,0,[],[],[]
8.8,44,5,12,0,2,"['go', 'to', 'a', 'yeah', 'yeah', 'yeah', 'yeah', 'im', 'thinking', 'for', 'im', 'thinking']",[],"[('call', 'bullshit'), ('that', 'yeah')]"
4.0,4,1,0,0,1,[],[],"[('uhhuh', 'byebye')]"
1.8333333333333333,11,6,1,0,2,['so'],[],"[('four', 'forward'), ('thinking', 'good')]"
0.0,0,3,0,0,0,[],[],[]
0.0,0,1,0,0,0,[],[],[]
2.625,21,8,2,1,3,"['treat', 'for']",['mm'],"[('guys', 'got'), ('are', 'the'), ('truthful', 'it')]"
0.6,3,5,0,1,0,[],['you'],[]
0.0,0,5,0,0,0,[],[],[]
5.0,10,2,2,0,1,"['okay', 'the']",[],"[('yeah', 'medical')]"
3.5,7,2,0,1,1,[],['too'],"[('good', 'you')]"
7.0,14,2,2,0,2,"['well', 'find']",[],"[('one', 'the'), ('more', 'water')]"
2.0,4,2,0,0,1,[],[],"[('time', 'two')]"
0.0,0,2,0,0,0,[],[],[]
2.6875,43,16,0,1,10,[],['bullshit'],"[('cause', 'because'), ('five', 'valid'), ('and', 'now'), ('a', 'to'), ('five', 'fall'), ('i', 'im'), ('know', 'not'), ('for', 'full'), ('a', 'of'), ('fact', 'facts')]"
1.6666666666666667,45,27,5,2,6,"['yeah', 'see', 'if', 'youre', 'cheating']","['we', 'we']","[('we', 'were'), ('are', 'were'), ('waiting', 'were'), ('like', 'wearing'), ('mm', 'or'), ('yeah', 'not')]"
1.0,3,3,1,0,0,['the'],[],[]
1.236842105263158,47,38,4,1,8,"['the', 'floor', 'where', 'you']",['up'],"[('double', 'redouble'), ('fours', 'its'), ('on', 'over'), ('why', 'have'), ('are', 'your'), ('you', 'plan'), ('all', 'a'), ('fours', 'fort')]"
7.0,14,2,2,0,2,"['time', 'to']",[],"[('science', 'go'), ('project', 'through')]"
6.5,26,4,6,0,2,"['going', 'to', 'happen', 'its', 'only', 'going']",[],"[('gonna', 'to'), ('help', 'hurt')]"
13.0,13,1,3,0,1,"['take', 'it', 'have']",[],"[('ten', 'fun')]"
0.0,0,2,0,0,0,[],[],[]
10.0,10,1,2,0,1,"['thanks', 'for']",[],"[('two', 'watching')]"
0.36363636363636365,4,11,0,0,1,[],[],"[('game', 'games')]"
3.5,21,6,0,3,3,[],"['that', 'was', 'close']","[('that', 'its'), ('was', 'her'), ('close', 'baby')]"
3.5,7,2,0,1,1,[],['thats'],"[('nice', 'monsters')]"
7.333333333333333,22,3,6,0,1,"['what', 'king', 'shit', 'oh', 'shit', 'four']",[],"[('bullshit', 'aces')]"
0.0,0,6,0,0,0,[],[],[]
7.0,7,1,1,0,1,['it'],[],"[('ace', 'is')]"
0.0,0,2,0,0,0,[],[],[]
1.8,9,5,3,0,0,"['now', 'im', 'gonna']",[],[]
0.4444444444444444,4,9,0,0,1,[],[],"[('arent', 'are')]"
11.5,23,2,5,0,2,"['courthouse', 'of', 'police', 'counties', 'soldiers']",[],"[('four', 'referenced'), ('threes', 'then')]"
4.0,4,1,0,0,1,[],[],"[('remembering', 'remember')]"
0.5,4,8,0,0,1,[],[],"[('nine', 'known')]"
0.0,0,8,0,0,0,[],[],[]
10.0,10,1,2,0,1,"['we', 'did']",[],"[('eight', 'it')]"
2.0,4,2,0,0,1,[],[],"[('four', 'for')]"
0.6666666666666666,4,6,0,0,1,[],[],"[('block', 'love')]"
4.0,4,1,0,0,1,[],[],"[('oh', 'huh')]"
2.875,23,8,1,0,5,['oh'],[],"[('what', 'my'), ('do', 'god'), ('we', 'wanna'), ('call', 'be'), ('it', 'colin')]"
4.6,23,5,1,0,5,['thats'],[],"[('one', 'about'), ('game', 'it'), ('passing', 'video'), ('the', 'editing'), ('second', 'up')]"
1.1666666666666667,7,6,1,0,1,['hear'],[],"[('drink', 'you')]"
0.6666666666666666,4,6,0,0,1,[],[],"[('four', 'for')]"
2.0,12,6,0,4,0,[],"['yeah', 'yeah', 'yeah', 'good']",[]
1.5,3,2,0,1,0,[],['two'],[]
10.0,10,1,2,0,1,"['rocks', 'to']",[],"[('game', 'ramen')]"
0.0,0,1,0,0,0,[],[],[]
0.0,0,2,0,0,0,[],[],[]
5.0,30,6,2,0,6,"['then', 'there']",[],"[('hashtag', 'are'), ('yeah', 'little'), ('oh', 'other'), ('good', 'people'), ('good', 'of'), ('good', 'kevidence')]"
0.0,0,6,0,0,0,[],[],[]
6.0,6,1,2,0,0,"['firstly', 'have']",[],[]
1.3333333333333333,4,3,0,0,1,[],[],"[('lie', 'laugh')]"
2.0,4,2,0,0,1,[],[],"[('jacks', 'hats')]"
0.6363636363636364,7,11,1,0,1,['give'],[],"[('gimme', 'me')]"
4.0,4,1,0,0,1,[],[],"[('kings', 'okay')]"
1.4,35,25,9,0,2,"['any', 'number', 'of', 'cards', 'those', 'are', 'sa', 'wilkid', 'alta']",[],"[('sixes', 'times'), ('uh', 'the')]"
4.0,4,1,0,0,1,[],[],"[('hmm', 'mm')]"
0.0,0,15,0,0,0,[],[],[]
0.0,0,2,0,0,0,[],[],[]
5.5,22,4,2,0,4,"['at', 'the']",[],"[('call', 'shadow'), ('that', 'of'), ('bullshit', 'one'), ('please', 'child')]"
28.0,28,1,8,0,1,"['im', 'not', 'sure', 'im', 'not', 'sure', 'im', 'not']",[],"[('game', 'sure')]"
1.3333333333333333,8,6,0,0,2,[],[],"[('want', 'all'), ('one', 'right')]"
0.0,0,5,0,0,0,[],[],[]
2.0,4,2,0,0,1,[],[],"[('four', 'poor')]"
0.0,0,3,0,0,0,[],[],[]
0.0,0,2,0,0,0,[],[],[]
3.5,7,2,0,1,1,[],['the'],"[('monster', 'monaster')]"
4.0,4,1,0,0,1,[],[],"[('uh', 'mmhmm')]"
2.090909090909091,23,11,0,1,5,[],['upset'],"[('hes', 'he'), ('cuz', 'looks'), ('i', 'like'), ('called', 'god'), ('his', 'has')]"
0.875,7,8,0,1,1,[],['tooh'],"[('god', 'that')]"
4.0,16,4,0,0,4,[],[],"[('doesnt', 'theres'), ('matter', 'never'), ('to', 'before'), ('me', 'things')]"
0.0,0,7,0,0,0,[],[],[]
4.0,8,2,0,0,2,[],[],"[('one', 'moist'), ('ace', 'so')]"
2.6,13,5,0,3,1,[],"['what', 'ever', 'what']","[('ever', 'okay')]"
0.0,0,2,0,0,0,[],[],[]
0.19047619047619047,4,21,0,0,1,[],[],"[('all', 'or')]"
3.5,35,10,1,0,8,['want'],[],"[('wanna', 'to'), ('pay', 'get'), ('my', 'out'), ('bills', 'of'), ('which', 'this'), ('one', 'whats'), ('you', 'going'), ('want', 'on')]"
4.0,8,2,0,0,2,[],[],"[('a', 'i'), ('ten', 'did')]"
1.3333333333333333,4,3,0,0,1,[],[],"[('how', 'okay')]"
0.2,4,20,0,0,1,[],[],"[('i', 'ill')]"
4.0,4,1,0,0,1,[],[],"[('good', 'right')]"
1.2857142857142858,9,7,2,1,0,"['lives', 'of']",['analyze'],[]
0.0,0,12,0,0,0,[],[],[]
3.0,3,1,1,0,0,['care'],[],[]
4.625,37,8,3,0,7,"['im', 'kids', 'band']",[],"[('hey', 'going'), ('can', 'to'), ('i', 'go'), ('see', 'to'), ('keys', 'who'), ('babe', 'what'), ('this', 'oh')]"
16.0,32,2,8,0,2,"['well', 'see', 'you', 'next', 'time', 'well', 'see', 'you']",[],"[('one', 'next'), ('eight', 'time')]"
0.0,0,12,0,0,0,[],[],[]
0.0,0,7,0,0,0,[],[],[]
3.7142857142857144,26,7,2,0,5,"['leaving', 'a']",[],"[('making', 'comment'), ('cuz', 'card'), ('i', 'though'), ('would', 'with'), ('have', 'him')]"
1.0,7,7,1,0,1,['im'],[],"[('imma', 'gonna')]"
1.7058823529411764,29,17,5,2,2,"['left', 'clicker', 'then', 'it', 'there']","['take', 'care']","[('let', 'will'), ('to', 'clicker')]"
0.0,0,5,0,0,0,[],[],[]
2.4,12,5,0,0,3,[],[],"[('bad', 'about'), ('at', 'to'), ('math', 'map')]"
2.3333333333333335,7,3,0,1,1,[],['four'],"[('kings', 'fucking')]"
1.75,14,8,0,2,2,[],"['name', 'a']","[('shes', 'names'), ('warrant', 'more')]"
19.0,19,1,5,0,1,"['and', 'they', 'have', 'st', 'vert']",[],"[('nasty', 'niceley')]"
4.0,4,1,0,0,1,[],[],"[('ha', 'while')]"
1.2222222222222223,11,9,0,1,2,[],['zoom'],"[('ohh', 'oh'), ('it', 'i')]"
3.5,7,2,0,1,1,[],['three'],"[('eight', 'create')]"
0.3333333333333333,3,9,1,0,0,['argument'],[],[]
5.0,10,2,2,0,1,"['of', 'the']",[],"[('too', 'little')]"
16.0,16,1,4,0,1,"['thank', 'you', 'very', 'recall']",[],"[('count', 'cuteange')]"
1.3333333333333333,4,3,0,0,1,[],[],"[('play', 'fight')]"
1.75,7,4,0,1,1,[],['all'],"[('right', 'alright')]"
14.0,28,2,8,0,1,"['up', 'here', 'right', 'now', 'it', 'is', 'a', 'complete']",[],"[('whole', 'to')]"
10.0,10,1,2,0,1,"['im', 'going']",[],"[('nine', 'through')]"
0.0,0,2,0,0,0,[],[],[]
13.0,13,1,3,0,1,"['this', 'revenue', 'added']",[],"[('unbelievable', 'further')]"
0.5714285714285714,4,7,0,0,1,[],[],"[('that', 'this')]"
1.52,38,25,5,1,5,"['oh', 'yeah', 'stop', 'nigga', 'shut']",['and'],"[('bruh', 'bro'), ('nines', 'nine'), ('go', 'nigga'), ('and', 'up'), ('go', 'nigga')]"
2.0,4,2,0,0,1,[],[],"[('four', 'more')]"
3.5,7,2,1,0,1,['come'],[],"[('one', 'on')]"
1.3333333333333333,12,9,0,0,3,[],[],"[('youre', 'you'), ('solid', 'saw'), ('so', 'us')]"
7.5,30,4,6,0,3,"['i', 'didnt', 'know', 'you', 'were', 'coping']",[],"[('two', 'between'), ('nine', 'the'), ('nine', 'ways')]"
1.5,3,2,0,1,0,[],['three'],[]
4.0,12,3,4,0,0,"['its', 'going', 'to', 'be']",[],[]
0.0,0,2,0,0,0,[],[],[]
1.5,3,2,1,0,0,['but'],[],[]
0.8571428571428571,6,7,0,2,0,[],"['i', 'have']",[]
2.5,10,4,1,1,1,['i'],['one'],"[('nine', 'wanna')]"
2.3333333333333335,7,3,1,0,1,['any'],[],"[('anyway', 'way')]"
3.4,17,5,1,2,2,['ill'],"['can', 'deal']","[('okay', 'see'), ('yourself', 'there')]"
1.75,14,8,0,2,2,[],"['play', 'that']","[('game', 'go'), ('still', 'down')]"
1.2857142857142858,18,14,0,2,3,[],"['pulling', 'things']","[('well', 'so'), ('out', 'pointing'), ('of', 'down')]"
4.0,8,2,0,0,2,[],[],"[('how', 'help'), ('many', 'me')]"
4.0,8,2,0,0,2,[],[],"[('ah', 'ha'), ('ah', 'ha')]"
0.35294117647058826,6,17,0,2,0,[],"['you', 'know']",[]
1.0,4,4,0,0,1,[],[],"[('roll', 'rule')]"
3.4615384615384617,45,13,0,3,9,[],"['i', 'fucking', 'hate']","[('you', 'okay'), ('i', 'ch'), ('i', 'for'), ('fucking', 'eight'), ('hate', 'okay'), ('you', 'ch'), ('fucking', 'know'), ('hate', 'okay'), ('you', 'ch')]"
1.0,4,4,0,0,1,[],[],"[('cutting', 'pudding')]"
3.5,7,2,0,1,1,[],['two'],"[('threes', 'amen')]"
2.5,15,6,1,0,3,['i'],[],"[('wait', 'went'), ('dong', 'dont'), ('dong', 'dont')]"
2.0,4,2,0,0,1,[],[],"[('sixes', 'senses')]"
3.0555555555555554,55,18,13,0,4,"['hes', 'like', 'oh', 'its', 'a', 'chakra', 'he', 'was', 'important', 'to', 'the', 'entire', 'country']",[],"[('ooh', 'its'), ('good', 'a'), ('good', 'chakra'), ('shots', 'shorts')]"
3.0,3,1,1,0,0,['the'],[],[]
0.0,0,2,0,0,0,[],[],[]
2.75,11,4,0,1,2,[],['no'],"[('i', 'oh'), ('had', 'thats')]"
4.0,8,2,0,0,2,[],[],"[('mm', 'thank'), ('hmm', 'you')]"
8.5,17,2,3,0,2,"['please', 'do', 'get']",[],"[('one', 'in'), ('nine', 'touch')]"
3.0,18,6,0,2,3,[],"['the', 'is']","[('pipe', 'try'), ('getting', 'right'), ('in', 'now')]"
0.0,0,2,0,0,0,[],[],[]
0.0,0,6,0,0,0,[],[],[]
7.0,7,1,1,0,1,['the'],[],"[('yoga', 'uk')]"
4.0,4,1,0,0,1,[],[],"[('hm', 'huh')]"
0.36585365853658536,15,41,0,5,0,[],"['like', 'you', 'know', 'like', 'and']",[]
0.0,0,2,0,0,0,[],[],[]
0.4375,7,16,1,0,1,['you'],[],"[('babe', 'bert')]"
4.5,18,4,2,0,3,"['i', 'point']",[],"[('now', 'mean'), ('savage', 'that'), ('me', 'is')]"
0.0,0,2,0,0,0,[],[],[]
2.0,4,2,0,0,1,[],[],"[('uh', 'oh')]"
0.0,0,3,0,0,0,[],[],[]
0.0,0,1,0,0,0,[],[],[]
3.6666666666666665,11,3,0,1,2,[],['plenty'],"[('of', 'thank'), ('room', 'you')]"
0.0,0,12,0,0,0,[],[],[]
3.5,7,2,0,1,1,[],['two'],"[('aces', 'tours')]"
3.7777777777777777,34,9,1,1,7,['fighting'],['it'],"[('would', 'ill'), ('fun', 'for'), ('we', 'a'), ('played', 'twist'), ('twister', 'or'), ('wont', 'one'), ('it', 'minute')]"
3.5,7,2,0,1,1,[],['two'],"[('more', 'boom')]"
0.0,0,4,0,0,0,[],[],[]
2.1666666666666665,13,6,0,3,1,[],"['but', 'i', 'only']","[('put', 'biomap')]"
3.0,15,5,1,0,3,['love'],[],"[('have', 'can'), ('you', 'we'), ('before', 'shivers')]"
1.2857142857142858,9,7,3,0,0,"['pick', 'it', 'up']",[],[]
5.0,10,2,2,0,1,"['im', 'out']",[],"[('thats', 'actually')]"
4.0,4,1,0,0,1,[],[],"[('pass', 'bye')]"
0.0,0,5,0,0,0,[],[],[]
5.2,26,5,2,0,5,"['i', 'have']",[],"[('man', 'five'), ('fuck', 'days'), ('these', 'three'), ('threes', 'for'), ('fours', 'three')]"
1.0769230769230769,14,13,2,0,2,"['want', 'want']",[],"[('wanna', 'to'), ('wanna', 'to')]"
0.9,18,20,1,1,3,['wrongs'],['part'],"[('wear', 'were'), ('that', 'about'), ('crown', 'partground')]"
1.6363636363636365,36,22,0,12,0,[],"['cuz', 'i', 'got', 'all', 'all', 'ive', 'waited', 'for', 'someone', 'to', 'say', 'fucking']",[]
13.0,13,1,3,0,1,"['i', 'met', 'those']",[],"[('count', 'kids')]"
4.0,4,1,0,0,1,[],[],"[('challenge', 'johnny')]"
1.6666666666666667,25,15,1,2,4,['dont'],"['what', 'the']","[('want', 'know'), ('fuck', 'whats'), ('am', 'that'), ('i', 'whats')]"
2.875,23,8,0,1,5,[],['were'],"[('damn', 'yeah'), ('damn', 'oh'), ('so', 'was'), ('many', 'my'), ('bullshitting', 'watching')]"
1.3333333333333333,4,3,0,0,1,[],[],"[('can', 'cant')]"
0.8,4,5,0,0,1,[],[],"[('bluff', 'blow')]"
4.0,4,1,0,0,1,[],[],"[('what', 'well')]"
1.75,7,4,0,1,1,[],['what'],"[('are', 'how')]"
2.3333333333333335,7,3,0,1,1,[],['three'],"[('kings', 'thanks')]"
4.0,8,2,0,0,2,[],[],"[('four', 'were'), ('eights', 'eight')]"
3.5,7,2,0,1,1,[],['one'],"[('ten', 'content')]"
1.5,3,2,0,1,0,[],['oops'],[]
3.5,7,2,1,0,1,['so'],[],"[('sowe', 'we')]"
2.3333333333333335,7,3,1,0,1,['im'],[],"[('yeah', 'glad')]"
1.5161290322580645,47,31,13,0,2,"['sorry', 'about', 'that', 'this', 'is', 'the', 'jokers', 'error', 'of', 'which', 'error', 'molar', 'rule']",[],"[('decks', 'days'), ('the', 'that')]"
3.0,6,2,0,2,0,[],"['i', 'oughta']",[]
0.0,0,2,0,0,0,[],[],[]
0.2413793103448276,7,29,0,1,1,[],['is'],"[('number', 'numbers')]"
2.75,11,4,1,0,2,['phone'],[],"[('i', 'let'), ('will', 'me')]"
0.875,7,8,0,1,1,[],['master'],"[('is', 'masters')]"
2.0,10,5,1,1,1,['a'],['what'],"[('do', 'well')]"
0.0,0,2,0,0,0,[],[],[]
0.375,3,8,0,1,0,[],['hm'],[]
0.0,0,2,0,0,0,[],[],[]
0.4444444444444444,4,9,0,0,1,[],[],"[('there', 'baby')]"
4.111111111111111,37,9,11,0,1,"['many', 'years', 'you', 'know', 'many', 'years', 'so', 'you', 'know', 'a', 'palibar']",[],"[('pass', 'paski')]"
3.4615384615384617,45,13,7,0,6,"['chance', 'he', 'was', 'important', 'as', 'i', 'am']",[],"[('no', 'now'), ('challenged', 'have'), ('it', 'been'), ('is', 'seeking'), ('challenge', 'who'), ('shots', 'shorts')]"
0.0,0,14,0,0,0,[],[],[]
4.0,4,1,0,0,1,[],[],"[('fine', 'bye')]"
3.75,15,4,0,1,3,[],['bullshit'],"[('pick', 'thanks'), ('that', 'for'), ('up', 'watching')]"
0.0,0,2,0,0,0,[],[],[]
0.0,0,5,0,0,0,[],[],[]
2.3333333333333335,7,3,1,0,1,['believe'],[],"[('play', 'it')]"
0.0,0,3,0,0,0,[],[],[]
2.3333333333333335,7,3,0,1,1,[],['a'],"[('three', 'fun')]"
0.0,0,4,0,0,0,[],[],[]
7.0,7,1,1,0,1,['come'],[],"[('one', 'on')]"
22.0,22,1,6,0,1,"['you', 'can', 'use', 'our', 'techemeninethonine', 'herbahl']",[],"[('nine', 'actually')]"
0.0,0,2,0,0,0,[],[],[]
1.3846153846153846,18,13,0,2,3,[],"['but', 'cuz']","[('i', 'back'), ('could', 'to'), ('i', 'because')]"
4.0,8,2,0,0,2,[],[],"[('rightfully', 'roughly'), ('called', 'cool')]"
0.5714285714285714,4,7,0,0,1,[],[],"[('seven', 'summon')]"
19.0,19,1,5,0,1,"['quite', 'a', 'bit', 'more', 'to']",[],"[('call', 'you')]"
1.196969696969697,79,66,2,7,13,"['well', 'for']","['it', 'im', 'going', 'to', 'cuz', 'thats', 'how']","[('how', 'hard'), ('do', 'dude'), ('four', 'for'), ('alright', 'her'), ('fours', 'us'), ('be', 'we'), ('playing', 'play'), ('you', 'because'), ('as', 'to'), ('hell', 'say'), ('to', 'im'), ('play', 'playing'), ('the', 'a')]"
3.5,42,12,1,5,6,['am'],"['me', 'the', 'nine', 'fuck', 'off']","[('know', 'here'), ('how', 'today'), ('to', 'see'), ('do', 'you'), ('that', 'later'), ('though', 'bye')]"
1.0,3,3,1,0,0,['it'],[],[]
0.0,0,3,0,0,0,[],[],[]
0.0,0,2,0,0,0,[],[],[]
3.0,3,1,1,0,0,['more'],[],[]
0.8205128205128205,32,39,0,4,5,[],"['and', 'like', 'its', 'to']","[('the', 'if'), ('be', 'you'), ('to', 'should'), ('who', 'to'), ('gets', 'get')]"
3.5,7,2,1,0,1,['did'],[],"[('thirty', 'he')]"
1.0,3,3,1,0,0,['my'],[],[]
0.0,0,2,0,0,0,[],[],[]
2.0,4,2,0,0,1,[],[],"[('room', 'right')]"
1.9375,31,16,3,2,4,"['three', 'two', 'i']","['all', 'right']","[('so', 'thought'), ('too', 'two'), ('all', 'alright'), ('right', 'alright')]"
0.0,0,2,0,0,0,[],[],[]
10.857142857142858,76,7,16,0,7,"['i', 'will', 'go', 'to', 'her', 'if', 'i', 'have', 'any', 'chance', 'of', 'catching', 'someone', 'right', 'i', 'will']",[],"[('joker', 'go'), ('and', 'there'), ('uh', 'but'), ('she', 'it'), ('she', 'wont'), ('said', 'be'), ('like', 'enough')]"
0.6666666666666666,4,6,0,0,1,[],[],"[('him', 'it')]"
0.0,0,1,0,0,0,[],[],[]
13.0,13,1,3,0,1,"['and', 'pepperon', 'not']",[],"[('bullshit', 'die')]"
2.0,4,2,0,0,1,[],[],"[('twos', 'two')]"
3.03125,97,32,0,27,4,[],"['three', 'fiftys', 'big', 'pays', 'your', 'the', 'rent', 'for', 'this', 'month', 'and', 'the', 'bills', 'or', 'the', 'utilities', 'for', 'last', 'month', 'dang', 'you', 'got', 'it', 'paid', 'in', 'the', 'first']","[('week', 'theres'), ('of', 'a'), ('the', 'piquet'), ('month', 'page')]"
1.7142857142857142,12,7,0,0,3,[],[],"[('just', 'its'), ('give', 'gonna'), ('me', 'be')]"
4.0,4,1,0,0,1,[],[],"[('or', 'one')]"
3.0,15,5,0,1,3,[],['bullshit'],"[('pick', 'oh'), ('that', 'jesus'), ('up', 'networks')]"
0.0,0,2,0,0,0,[],[],[]
3.090909090909091,34,11,0,2,7,[],"['there', 'must']","[('be', 'lets'), ('a', 'get'), ('lot', 'it'), ('of', 'all'), ('crack', 'cracked'), ('there', 'here'), ('ace', 'eggs')]"
0.0,0,2,0,0,0,[],[],[]
0.6666666666666666,22,33,3,3,1,"['it', 'a', 'legend']","['um', 'uh', 'uh']","[('i', 'as')]"
0.0,0,13,0,0,0,[],[],[]
5.0,15,3,1,0,3,['thats'],[],"[('howd', 'what'), ('you', 'we'), ('even', 'do')]"
0.17391304347826086,4,23,0,0,1,[],[],"[('his', 'the')]"
1.12,28,25,3,1,4,"['be', 'you', 'you']",['and'],"[('can', 'cant'), ('all', 'on'), ('and', 'know'), ('can', 'cant')]"
0.0,0,12,0,0,0,[],[],[]
3.5,7,2,0,1,1,[],['three'],"[('nines', 'phoenix')]"
0.21428571428571427,3,14,0,1,0,[],['of'],[]
0.0,0,4,0,0,0,[],[],[]
0.7777777777777778,7,9,0,1,1,[],['want'],"[('to', 'wanna')]"
0.0,0,2,0,0,0,[],[],[]
0.0,0,8,0,0,0,[],[],[]
1.2307692307692308,16,13,0,0,4,[],[],"[('a', 'to'), ('hand', 'hear'), ('one', 'what'), ('two', 'you')]"
4.0,4,1,0,0,1,[],[],"[('okay', 'kit')]"
0.36363636363636365,4,11,0,0,1,[],[],"[('mode', 'man')]"
2.0,4,2,0,0,1,[],[],"[('two', 'all')]"
2.6666666666666665,8,3,0,0,2,[],[],"[('i', 'it'), ('dont', 'doesnt')]"
5.0,10,2,2,0,1,"['drawn', 'to']",[],"[('nines', 'nights')]"
3.5,7,2,0,1,1,[],['good'],"[('job', 'f…')]"
7.0,7,1,1,0,1,['peace'],[],"[('bullshit', 'out')]"
3.0,6,2,0,2,0,[],"['do', 'the']",[]
4.75,19,4,1,0,4,['you'],[],"[('welcome', 'want'), ('to', 'a'), ('the', 'new'), ('olympics', 'dealer')]"
0.0,0,2,0,0,0,[],[],[]
4.0,4,1,0,0,1,[],[],"[('nice', 'thanks')]"
1.55,31,20,0,5,4,[],"['have', 'his', 'do', 'you', 'know']","[('him', 'me'), ('number', 'remember'), ('if', 'no'), ('he', 'who')]"
2.4166666666666665,29,12,1,2,5,['when'],"['supposed', 'to']","[('when', 'im'), ('i', 'gonna'), ('be', 'posing'), ('putting', 'for'), ('out', 'our')]"
0.0,0,2,0,0,0,[],[],[]
3.3333333333333335,10,3,0,2,1,[],"['sleep', 'around']","[('here', 'super')]"
1.1818181818181819,13,11,0,3,1,[],"['i', 'single', 'eh']","[('will', 'ill')]"
0.0,0,2,0,0,0,[],[],[]
0.0,0,1,0,0,0,[],[],[]
4.0,4,1,0,0,1,[],[],"[('two', 'dont')]"
1.1428571428571428,16,14,0,0,4,[],[],"[('we', 'you'), ('it', 'will'), ('becomes', 'become'), ('easy', 'easier')]"
0.0,0,4,0,0,0,[],[],[]
0.0,0,2,0,0,0,[],[],[]
0.75,3,4,1,0,0,['time'],[],[]
2.0,4,2,0,0,1,[],[],"[('one', 'more')]"
3.6666666666666665,11,3,0,1,2,[],['he'],"[('had', 'an'), ('eights', 'age')]"
3.5,7,2,0,1,1,[],['one'],"[('king', 'okay')]"
2.142857142857143,15,7,1,0,3,['book'],[],"[('im', 'on'), ('im', 'her'), ('bullshit', 'shit')]"
4.0,4,1,0,0,1,[],[],"[('wow', 'bye')]"
7.0,7,1,1,0,1,['bye'],[],"[('okay', 'bye')]"
0.0,0,1,0,0,0,[],[],[]
3.142857142857143,22,7,1,1,4,['is'],['make'],"[('doesnt', 'what'), ('like', 'my'), ('that', 'dad'), ('sense', 'like')]"
0.0,0,3,0,0,0,[],[],[]
4.0,4,1,0,0,1,[],[],"[('hmm', 'hahagan')]"
1.6470588235294117,28,17,4,0,4,"['call', 'that', 'bullshit', 'because']",[],"[('hmm', 'please'), ('quit', 'you'), ('saying', 'said'), ('that', 'this')]"
3.5,7,2,0,1,1,[],['two'],"[('kings', 'fookings')]"
5.5,11,2,1,0,2,['see'],[],"[('case', 'you'), ('huh', 'soon')]"
3.9,39,10,4,1,6,"['im', 'a', 'court', 'if']",['going'],"[('we', 'were'), ('to', 'gonna'), ('it', 'you'), ('on', 'cant'), ('recorded', 'remember'), ('cameras', 'this')]"
0.0,0,2,0,0,0,[],[],[]
7.0,7,1,1,0,1,['thank'],[],"[('because', 'you')]"
